 1 30 5.000000e-02 -6.26095521e-03
 2 30 5.000000e-02 +4.44365750e-03
 3 30 5.000000e-02 -5.39297931e-03
 4 30 5.000000e-02 +1.06328266e-03
 5 30 5.000000e-02 +2.65911464e-03
 6 30 5.000000e-02 +4.74371933e-03
 7 30 5.000000e-02 -2.76999673e-03
 8 30 5.000000e-02 -6.67253704e-03
 9 30 5.000000e-02 +2.92376149e-03
 10 30 5.000000e-02 +5.65216463e-03
 11 30 5.000000e-02 +7.58526659e-04
 12 30 5.000000e-02 -3.70023082e-03
 13 30 5.000000e-02 -1.29192871e-04
 14 30 5.000000e-02 +4.35633713e-03
 15 30 5.000000e-02 +5.79454500e-03
 16 30 5.000000e-02 +2.15985620e-03
 17 30 5.000000e-02 +7.98607263e-03
 18 30 5.000000e-02 +3.12154346e-03
 19 30 5.000000e-02 +3.77655522e-03
 20 30 5.000000e-02 +5.80677915e-03
 21 30 5.000000e-02 -9.73147733e-01
 22 30 5.000000e-02 +3.45442573e-03
 23 30 5.000000e-02 -3.15791531e-03
 24 30 5.000000e-02 -4.02444914e-03
 25 30 5.000000e-02 -3.48688351e-04
 26 30 5.000000e-02 -4.91548268e-03
 27 30 5.000000e-02 -5.66168541e-03
 28 30 5.000000e-02 -4.49894669e-03
 29 30 5.000000e-02 +4.41578502e-02
 30 30 5.000000e-02 -7.03058469e-04
 31 30 5.000000e-02 -1.94713051e-03
 32 30 5.000000e-02 +7.80340656e-04
 33 30 5.000000e-02 +6.54701843e-03
 34 30 5.000000e-02 +1.14971055e-02
 35 30 5.000000e-02 -4.93970271e-03
 36 30 5.000000e-02 +5.41968610e-03
 37 30 5.000000e-02 -7.44760499e-03
 38 30 5.000000e-02 +4.12433072e-03
 39 30 5.000000e-02 +4.09866865e-03
 40 30 5.000000e-02 -9.51872914e-03
 41 30 5.000000e-02 +1.17594691e-02
 42 30 5.000000e-02 -2.12441161e-03
 43 30 5.000000e-02 +8.35323706e-03
 44 30 5.000000e-02 +5.61496613e-03
 45 30 5.000000e-02 +4.99182093e-03
 46 30 5.000000e-02 +1.25500417e-03
 47 30 5.000000e-02 +8.93389890e-03
 48 30 5.000000e-02 +2.16847115e-03
 49 30 5.000000e-02 -1.72129755e-05
 50 30 5.000000e-02 -5.64018721e-03
 1 30 5.000000e-02 -6.09865241e-03
 2 30 5.000000e-02 -5.35032404e-03
 3 30 5.000000e-02 -1.33900754e-02
 4 30 5.000000e-02 +3.95684419e-04
 5 30 5.000000e-02 -1.02255411e-03
 6 30 5.000000e-02 +2.02898282e-03
 7 30 5.000000e-02 +7.35776273e-05
 8 30 5.000000e-02 +3.17697128e-03
 9 30 5.000000e-02 +6.55781417e-04
 10 30 5.000000e-02 -3.51362170e-03
 11 30 5.000000e-02 +4.82119256e-03
 12 30 5.000000e-02 -2.61274470e-03
 13 30 5.000000e-02 -1.26296384e-02
 14 30 5.000000e-02 -6.67488234e-03
 15 30 5.000000e-02 +1.79322738e-03
 16 30 5.000000e-02 -7.00205189e-03
 17 30 5.000000e-02 -1.70661049e-04
 18 30 5.000000e-02 -8.45989052e-03
 19 30 5.000000e-02 +1.32848688e-04
 20 30 5.000000e-02 +5.31416807e-03
 21 30 5.000000e-02 -3.56598145e-03
 22 30 5.000000e-02 -3.63215379e-03
 23 30 5.000000e-02 +1.60621413e-03
 24 30 5.000000e-02 -3.82832827e-03
 25 30 5.000000e-02 -7.01651682e-03
 26 30 5.000000e-02 -3.84363853e-03
 27 30 5.000000e-02 +5.25144850e-02
 28 30 5.000000e-02 -4.52937198e-03
 29 30 5.000000e-02 -1.00730654e-02
 30 30 5.000000e-02 +2.07580645e-03
 31 30 5.000000e-02 -9.58900821e-03
 32 30 5.000000e-02 -3.10993099e-03
 33 30 5.000000e-02 +1.14609475e-02
 34 30 5.000000e-02 -1.22587772e-03
 35 30 5.000000e-02 +2.34822622e-03
 36 30 5.000000e-02 +1.49330321e-02
 37 30 5.000000e-02 +3.95066560e-04
 38 30 5.000000e-02 +1.74228621e-02
 39 30 5.000000e-02 -2.45912841e-03
 40 30 5.000000e-02 +3.51759979e-03
 41 30 5.000000e-02 +6.07456002e-03
 42 30 5.000000e-02 +7.55805044e-04
 43 30 5.000000e-02 +7.33312011e-03
 44 30 5.000000e-02 -3.04592456e-03
 45 30 5.000000e-02 -1.37646327e-03
 46 30 5.000000e-02 +1.04293546e-03
 47 30 5.000000e-02 +1.21521373e-02
 48 30 5.000000e-02 +7.17626554e-03
 49 30 5.000000e-02 +3.06859994e-03
 50 30 5.000000e-02 +8.66614612e-04
 1 30 5.000000e-02 -9.38817256e-03
 2 30 5.000000e-02 -4.49532136e-03
 3 30 5.000000e-02 +6.83354726e-03
 4 30 5.000000e-02 -6.31837613e-03
 5 30 5.000000e-02 -8.50613173e-03
 6 30 5.000000e-02 -5.76682343e-03
 7 30 5.000000e-02 -6.58006891e-03
