0 4.000000e-01 -6.40194681e+00
20 4.000000e-01 -1.61026216e-03
40 4.000000e-01 -2.52184182e-05
60 4.000000e-01 +2.34426669e-06
80 4.000000e-01 -2.63595025e-06
100 4.000000e-01 -2.93858695e-06
120 4.000000e-01 -2.06394690e-06
140 4.000000e-01 -1.29495956e-06
160 4.000000e-01 -7.85938706e-07
180 4.000000e-01 -4.71851469e-07
200 4.000000e-01 -2.81600522e-07
220 4.000000e-01 -1.66876922e-07
240 4.000000e-01 -9.78242690e-08
260 4.000000e-01 -5.63768940e-08
280 4.000000e-01 -3.16231918e-08
300 4.000000e-01 -1.69572852e-08
320 4.000000e-01 -8.37251272e-09
340 4.000000e-01 -3.43810055e-09
360 4.000000e-01 -6.81393646e-10
380 4.000000e-01 +7.87343775e-10
400 4.000000e-01 +1.50359820e-09
420 4.000000e-01 +1.78809552e-09
440 4.000000e-01 +1.83177884e-09
460 4.000000e-01 +1.74743684e-09
480 4.000000e-01 +1.60097077e-09
500 4.000000e-01 +1.43025881e-09
520 4.000000e-01 +1.25650585e-09
540 4.000000e-01 +1.09104946e-09
560 4.000000e-01 +9.39437854e-10
580 4.000000e-01 +8.03865543e-10
600 4.000000e-01 +6.84628112e-10
620 4.000000e-01 +5.80988958e-10
640 4.000000e-01 +4.91692859e-10
660 4.000000e-01 +4.15268721e-10
680 4.000000e-01 +3.50203193e-10
700 4.000000e-01 +2.95039826e-10
720 4.000000e-01 +2.48429343e-10
740 4.000000e-01 +2.09153138e-10
760 4.000000e-01 +1.76129786e-10
780 4.000000e-01 +1.48412196e-10
800 4.000000e-01 +1.25179129e-10
820 4.000000e-01 +1.05724006e-10
840 4.000000e-01 +8.94427657e-11
860 4.000000e-01 +7.58217327e-11
880 4.000000e-01 +6.44262745e-11
900 4.000000e-01 +5.48897503e-11
920 4.000000e-01 +4.69039098e-11
940 4.000000e-01 +4.02104602e-11
960 4.000000e-01 +3.45932929e-11
980 4.000000e-01 +2.98721387e-11
1000 4.000000e-01 +2.58967521e-11
