0 4.000000e-01 +2.31526746e+00
20 4.000000e-01 +6.41036013e-04
40 4.000000e-01 +9.19875905e-05
60 4.000000e-01 +2.85359608e-05
80 4.000000e-01 +1.24294114e-05
100 4.000000e-01 +5.80239428e-06
120 4.000000e-01 +2.77709893e-06
140 4.000000e-01 +1.38862090e-06
160 4.000000e-01 +7.38124074e-07
180 4.000000e-01 +4.19514526e-07
200 4.000000e-01 +2.54145752e-07
220 4.000000e-01 +1.62906597e-07
240 4.000000e-01 +1.09564680e-07
260 4.000000e-01 +7.67007920e-08
280 4.000000e-01 +5.54889081e-08
300 4.000000e-01 +4.12286894e-08
320 4.000000e-01 +3.13012690e-08
340 4.000000e-01 +2.41853555e-08
360 4.000000e-01 +1.89611854e-08
380 4.000000e-01 +1.50505862e-08
400 4.000000e-01 +1.20763400e-08
420 4.000000e-01 +9.78385834e-09
440 4.000000e-01 +7.99623740e-09
460 4.000000e-01 +6.58760412e-09
480 4.000000e-01 +5.46672114e-09
500 4.000000e-01 +4.56651043e-09
520 4.000000e-01 +3.83710926e-09
540 4.000000e-01 +3.24111916e-09
560 4.000000e-01 +2.75026943e-09
580 4.000000e-01 +2.34303059e-09
600 4.000000e-01 +2.00288307e-09
620 4.000000e-01 +1.71705103e-09
640 4.000000e-01 +1.47557138e-09
660 4.000000e-01 +1.27060533e-09
680 4.000000e-01 +1.09592856e-09
700 4.000000e-01 +9.46552504e-10
720 4.000000e-01 +8.18441763e-10
740 4.000000e-01 +7.08302641e-10
760 4.000000e-01 +6.13423667e-10
780 4.000000e-01 +5.31555453e-10
800 4.000000e-01 +4.60818242e-10
820 4.000000e-01 +3.99631610e-10
840 4.000000e-01 +3.46658984e-10
860 4.000000e-01 +3.00764990e-10
880 4.000000e-01 +2.60981072e-10
900 4.000000e-01 +2.26478106e-10
920 4.000000e-01 +1.96544480e-10
940 4.000000e-01 +1.70567863e-10
960 4.000000e-01 +1.48020348e-10
980 4.000000e-01 +1.28446165e-10
1000 4.000000e-01 +1.11451267e-10
