0 4.000000e-01 +1.63751732e+00
20 4.000000e-01 -2.13972396e-03
40 4.000000e-01 -1.50138835e-04
60 4.000000e-01 -1.95704106e-05
80 4.000000e-01 -3.09746201e-06
100 4.000000e-01 -6.22197824e-07
120 4.000000e-01 -1.76739899e-07
140 4.000000e-01 -7.11509324e-08
160 4.000000e-01 -4.48815256e-08
180 4.000000e-01 -4.09184548e-08
200 4.000000e-01 -4.09724605e-08
220 4.000000e-01 -3.93716692e-08
240 4.000000e-01 -3.54112968e-08
260 4.000000e-01 -2.99724133e-08
280 4.000000e-01 -2.40973452e-08
300 4.000000e-01 -1.85333100e-08
320 4.000000e-01 -1.36850152e-08
340 4.000000e-01 -9.69850527e-09
360 4.000000e-01 -6.56061216e-09
380 4.000000e-01 -4.17666997e-09
400 4.000000e-01 -2.42126945e-09
420 4.000000e-01 -1.16732257e-09
440 4.000000e-01 -3.00457182e-10
460 4.000000e-01 +2.75490554e-10
480 4.000000e-01 +6.37873120e-10
500 4.000000e-01 +8.46974731e-10
520 4.000000e-01 +9.48661829e-10
540 4.000000e-01 +9.77147703e-10
560 4.000000e-01 +9.57510783e-10
580 4.000000e-01 +9.07826711e-10
600 4.000000e-01 +8.40894753e-10
620 4.000000e-01 +7.65596956e-10
640 4.000000e-01 +6.87942810e-10
660 4.000000e-01 +6.11863783e-10
680 4.000000e-01 +5.39805468e-10
700 4.000000e-01 +4.73167862e-10
720 4.000000e-01 +4.12629368e-10
740 4.000000e-01 +3.58379769e-10
760 4.000000e-01 +3.10290682e-10
780 4.000000e-01 +2.68035794e-10
800 4.000000e-01 +2.31174658e-10
820 4.000000e-01 +1.99212287e-10
840 4.000000e-01 +1.71637505e-10
860 4.000000e-01 +1.47949078e-10
880 4.000000e-01 +1.27672798e-10
900 4.000000e-01 +1.10369231e-10
920 4.000000e-01 +9.56392259e-11
940 4.000000e-01 +8.31250436e-11
960 4.000000e-01 +7.25096249e-11
980 4.000000e-01 +6.35143418e-11
1000 4.000000e-01 +5.58966337e-11
