0 4.000000e-01 -2.16976872e-01
20 4.000000e-01 -3.15483012e-04
40 4.000000e-01 +1.44583219e-05
60 4.000000e-01 +5.34925646e-06
80 4.000000e-01 +1.75805415e-06
100 4.000000e-01 +2.58888471e-07
120 4.000000e-01 -2.22705494e-07
140 4.000000e-01 -3.23993758e-07
160 4.000000e-01 -2.98482622e-07
180 4.000000e-01 -2.38781303e-07
200 4.000000e-01 -1.77752129e-07
220 4.000000e-01 -1.25969281e-07
240 4.000000e-01 -8.55848434e-08
260 4.000000e-01 -5.56685319e-08
280 4.000000e-01 -3.43439554e-08
300 4.000000e-01 -1.96501046e-08
320 4.000000e-01 -9.86599627e-09
340 4.000000e-01 -3.60182214e-09
360 4.000000e-01 +2.09533638e-10
380 4.000000e-01 +2.35875464e-09
400 4.000000e-01 +3.41544897e-09
420 4.000000e-01 +3.78002456e-09
440 4.000000e-01 +3.72742774e-09
460 4.000000e-01 +3.44187589e-09
480 4.000000e-01 +3.04337307e-09
500 4.000000e-01 +2.60738104e-09
520 4.000000e-01 +2.17908693e-09
540 4.000000e-01 +1.78355496e-09
560 4.000000e-01 +1.43282419e-09
580 4.000000e-01 +1.13078574e-09
600 4.000000e-01 +8.76474027e-10
620 4.000000e-01 +6.66241592e-10
640 4.000000e-01 +4.95160745e-10
660 4.000000e-01 +3.57897100e-10
680 4.000000e-01 +2.49228677e-10
700 4.000000e-01 +1.64331757e-10
720 4.000000e-01 +9.89168782e-11
740 4.000000e-01 +4.92716093e-11
760 4.000000e-01 +1.22480830e-11
780 4.000000e-01 -1.47798439e-11
800 4.000000e-01 -3.39739097e-11
820 4.000000e-01 -4.70933924e-11
840 4.000000e-01 -5.55555099e-11
860 4.000000e-01 -6.04914809e-11
880 4.000000e-01 -6.27963384e-11
900 4.000000e-01 -6.31722142e-11
920 4.000000e-01 -6.21651844e-11
940 4.000000e-01 -6.01961148e-11
960 4.000000e-01 -5.75862468e-11
980 4.000000e-01 -5.45780705e-11
1000 4.000000e-01 -5.13523194e-11
