0 4.000000e-01 -8.27926183e-01
20 4.000000e-01 +9.70531066e-04
40 4.000000e-01 +5.85081611e-05
60 4.000000e-01 +2.02852860e-05
80 4.000000e-01 +6.99080286e-06
100 4.000000e-01 +2.65220472e-06
120 4.000000e-01 +1.12836238e-06
140 4.000000e-01 +5.23631914e-07
160 4.000000e-01 +2.56455085e-07
180 4.000000e-01 +1.28756299e-07
200 4.000000e-01 +6.44360797e-08
220 4.000000e-01 +3.10541650e-08
240 4.000000e-01 +1.35641148e-08
260 4.000000e-01 +4.50491707e-09
280 4.000000e-01 -1.15050378e-11
300 4.000000e-01 -2.07977395e-09
320 4.000000e-01 -2.84958528e-09
340 4.000000e-01 -2.95588583e-09
360 4.000000e-01 -2.74746107e-09
380 4.000000e-01 -2.41248169e-09
400 4.000000e-01 -2.04892688e-09
420 4.000000e-01 -1.70455283e-09
440 4.000000e-01 -1.39966791e-09
460 4.000000e-01 -1.14007726e-09
480 4.000000e-01 -9.24362295e-10
500 4.000000e-01 -7.47900875e-10
520 4.000000e-01 -6.05016009e-10
540 4.000000e-01 -4.90064756e-10
560 4.000000e-01 -3.97936457e-10
580 4.000000e-01 -3.24234905e-10
600 4.000000e-01 -2.65293536e-10
620 4.000000e-01 -2.18117036e-10
640 4.000000e-01 -1.80290643e-10
660 4.000000e-01 -1.49885813e-10
680 4.000000e-01 -1.25371388e-10
700 4.000000e-01 -1.05536345e-10
720 4.000000e-01 -8.94250289e-11
740 4.000000e-01 -7.62838464e-11
760 4.000000e-01 -6.55185233e-11
780 4.000000e-01 -5.66596468e-11
800 4.000000e-01 -4.93361038e-11
820 4.000000e-01 -4.32536072e-11
840 4.000000e-01 -3.81781976e-11
860 4.000000e-01 -3.39231778e-11
880 4.000000e-01 -3.03391461e-11
900 4.000000e-01 -2.73060164e-11
920 4.000000e-01 -2.47268916e-11
940 4.000000e-01 -2.25232704e-11
960 4.000000e-01 -2.06313008e-11
980 4.000000e-01 -1.89988088e-11
1000 4.000000e-01 -1.75830376e-11
