0 4.000000e-01 +5.44988678e-01
20 4.000000e-01 +2.12390514e-03
40 4.000000e-01 +4.07160991e-05
60 4.000000e-01 +3.35592742e-06
80 4.000000e-01 +2.07801659e-06
100 4.000000e-01 +1.56846307e-06
120 4.000000e-01 +1.13630897e-06
140 4.000000e-01 +8.03182770e-07
160 4.000000e-01 +5.59840657e-07
180 4.000000e-01 +3.89237882e-07
200 4.000000e-01 +2.73096876e-07
220 4.000000e-01 +1.95058243e-07
240 4.000000e-01 +1.42470499e-07
260 4.000000e-01 +1.06491407e-07
280 4.000000e-01 +8.13093167e-08
300 4.000000e-01 +6.32227093e-08
320 4.000000e-01 +4.98964814e-08
340 4.000000e-01 +3.98483469e-08
360 4.000000e-01 +3.21210471e-08
380 4.000000e-01 +2.60812857e-08
400 4.000000e-01 +2.12983716e-08
420 4.000000e-01 +1.74710448e-08
440 4.000000e-01 +1.43828825e-08
460 4.000000e-01 +1.18746370e-08
480 4.000000e-01 +9.82666118e-09
500 4.000000e-01 +8.14744855e-09
520 4.000000e-01 +6.76595838e-09
540 4.000000e-01 +5.62633641e-09
560 4.000000e-01 +4.68420156e-09
580 4.000000e-01 +3.90397438e-09
600 4.000000e-01 +3.25691918e-09
620 4.000000e-01 +2.71968508e-09
640 4.000000e-01 +2.27320134e-09
660 4.000000e-01 +1.90182954e-09
680 4.000000e-01 +1.59270373e-09
700 4.000000e-01 +1.33521246e-09
720 4.000000e-01 +1.12058597e-09
740 4.000000e-01 +9.41566148e-10
760 4.000000e-01 +7.92138930e-10
780 4.000000e-01 +6.67317393e-10
800 4.000000e-01 +5.62963574e-10
820 4.000000e-01 +4.75642755e-10
840 4.000000e-01 +4.02502975e-10
860 4.000000e-01 +3.41175619e-10
880 4.000000e-01 +2.89693147e-10
900 4.000000e-01 +2.46420866e-10
920 4.000000e-01 +2.10000403e-10
940 4.000000e-01 +1.79302611e-10
960 4.000000e-01 +1.53388703e-10
980 4.000000e-01 +1.31477859e-10
1000 4.000000e-01 +1.12920309e-10
