0 4.000000e-01 -7.39403252e+00
20 4.000000e-01 +5.91175052e-04
40 4.000000e-01 +1.02268749e-05
60 4.000000e-01 +9.01740124e-07
80 4.000000e-01 -1.31497309e-06
100 4.000000e-01 -1.68215144e-06
120 4.000000e-01 -1.32224412e-06
140 4.000000e-01 -8.85882060e-07
160 4.000000e-01 -5.54068431e-07
180 4.000000e-01 -3.35993009e-07
200 4.000000e-01 -2.01503683e-07
220 4.000000e-01 -1.21005725e-07
240 4.000000e-01 -7.34076373e-08
260 4.000000e-01 -4.52840736e-08
280 4.000000e-01 -2.85307173e-08
300 4.000000e-01 -1.83897185e-08
320 4.000000e-01 -1.21093378e-08
340 4.000000e-01 -8.10901521e-09
360 4.000000e-01 -5.48132086e-09
380 4.000000e-01 -3.70218880e-09
400 4.000000e-01 -2.46500057e-09
420 4.000000e-01 -1.58658245e-09
440 4.000000e-01 -9.54300640e-10
460 4.000000e-01 -4.96375271e-10
480 4.000000e-01 -1.65202432e-10
500 4.000000e-01 +7.20748835e-11
520 4.000000e-01 +2.38970078e-10
540 4.000000e-01 +3.52813986e-10
560 4.000000e-01 +4.26663084e-10
580 4.000000e-01 +4.70496099e-10
600 4.000000e-01 +4.92003744e-10
620 4.000000e-01 +4.97132603e-10
640 4.000000e-01 +4.90476233e-10
660 4.000000e-01 +4.75571106e-10
680 4.000000e-01 +4.55121521e-10
700 4.000000e-01 +4.31177727e-10
720 4.000000e-01 +4.05276295e-10
740 4.000000e-01 +3.78552774e-10
760 4.000000e-01 +3.51830067e-10
780 4.000000e-01 +3.25690299e-10
800 4.000000e-01 +3.00531174e-10
820 4.000000e-01 +2.76610423e-10
840 4.000000e-01 +2.54081402e-10
860 4.000000e-01 +2.33019508e-10
880 4.000000e-01 +2.13444470e-10
900 4.000000e-01 +1.95335776e-10
920 4.000000e-01 +1.78645811e-10
940 4.000000e-01 +1.63308708e-10
960 4.000000e-01 +1.49247778e-10
980 4.000000e-01 +1.36380346e-10
1000 4.000000e-01 +1.24621803e-10
