0 4.000000e-01 -5.25225955e+00
20 4.000000e-01 -1.32524423e-03
40 4.000000e-01 +1.18242877e-05
60 4.000000e-01 +1.33290202e-05
80 4.000000e-01 +7.26517673e-06
100 4.000000e-01 +3.79643615e-06
120 4.000000e-01 +1.97787758e-06
140 4.000000e-01 +1.03837448e-06
160 4.000000e-01 +5.53849748e-07
180 4.000000e-01 +3.01951980e-07
200 4.000000e-01 +1.68762999e-07
220 4.000000e-01 +9.66228838e-08
240 4.000000e-01 +5.63762875e-08
260 4.000000e-01 +3.31738492e-08
280 4.000000e-01 +1.93513843e-08
300 4.000000e-01 +1.08764672e-08
320 4.000000e-01 +5.57107440e-09
340 4.000000e-01 +2.21810578e-09
360 4.000000e-01 +1.09195275e-10
380 4.000000e-01 -1.18645226e-09
400 4.000000e-01 -1.94212000e-09
420 4.000000e-01 -2.33750091e-09
440 4.000000e-01 -2.49394073e-09
460 4.000000e-01 -2.49476662e-09
480 4.000000e-01 -2.39762883e-09
500 4.000000e-01 -2.24238623e-09
520 4.000000e-01 -2.05637500e-09
540 4.000000e-01 -1.85805101e-09
560 4.000000e-01 -1.65956903e-09
580 4.000000e-01 -1.46863333e-09
600 4.000000e-01 -1.28983321e-09
620 4.000000e-01 -1.12560822e-09
640 4.000000e-01 -9.76942267e-10
660 4.000000e-01 -8.43860353e-10
680 4.000000e-01 -7.25779887e-10
700 4.000000e-01 -6.21756821e-10
720 4.000000e-01 -5.30655140e-10
740 4.000000e-01 -4.51261332e-10
760 4.000000e-01 -3.82359567e-10
780 4.000000e-01 -3.22779209e-10
800 4.000000e-01 -2.71422967e-10
820 4.000000e-01 -2.27281844e-10
840 4.000000e-01 -1.89441150e-10
860 4.000000e-01 -1.57080687e-10
880 4.000000e-01 -1.29471251e-10
900 4.000000e-01 -1.05968875e-10
920 4.000000e-01 -8.60080429e-11
940 4.000000e-01 -6.90944164e-11
960 4.000000e-01 -5.47974285e-11
980 4.000000e-01 -4.27433199e-11
1000 4.000000e-01 -3.26084783e-11
