2  0.395714 0.000007
3  0.446300 0.000017
4  0.476883 0.000031
5  0.499216 0.000050
6  0.517411 0.000074
7  0.533191 0.000104
8  0.547435 0.000138
9  0.560630 0.000177
10 0.573101 0.000223
