1	1.883801e-07	2.279709e-01	2.109469e-05
2	1.883801e-07	3.058187e-01	5.840225e-05
3	1.883801e-07	3.380197e-01	9.346600e-05
4	1.883801e-07	3.552685e-01	1.106722e-04
5	1.883801e-07	3.662243e-01	1.254737e-04
6	1.883801e-07	3.741396e-01	1.417157e-04
7	1.883801e-07	3.802341e-01	1.159136e-04
8	1.883801e-07	3.851315e-01	2.064665e-04
9	1.883801e-07	3.891696e-01	8.722698e-05
10	1.883801e-07	3.925579e-01	1.649031e-04
11	1.883801e-07	3.954805e-01	2.057817e-04
12	1.883801e-07	3.983516e-01	2.802412e-04
