2  0.353848 0.000016
3  0.394722 0.000030
4  0.417829 0.000050
5  0.433611 0.000087
6  0.445685 0.000089
7  0.455557 0.000110
8  0.463982 0.000141
9  0.471474 0.000164
10 0.478364 0.000214
11 0.484684 0.000228
